ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
4200,6/17/14,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA
4998,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP
7321,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND
8663,5/22/14,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS
1958,3/21/14,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP
6963,03-05-2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA
1065,12/29/13,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US
2712,12/25/13,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AUS
6049,12-05-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP
6605,11/27/13,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP
11181,8/29/13,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CA
5234,07-11-2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA
5253,07-09-2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP
11148,5/19/13,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP
6289,4/28/13,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP
9743,01-11-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA
9209,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA
6417,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP
7937,4/18/14,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP
6488,04-06-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER
3194,04-05-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA
231,03-11-2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP
9697,03-06-2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP
4676,03-05-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP
8079,2/26/14,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA
10032,1/18/14,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA
10505,12/26/13,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA
2005,12-11-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA
6940,10/21/13,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,SP
2304,9/16/13,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA
3170,8/31/13,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP
10466,8/22/13,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP
7325,6/29/13,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP
455,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP
7592,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP
4547,4/17/13,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP
6825,03-06-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA
2961,2/26/13,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,SP
8700,12/22/12,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,SA
2278,11-03-2012,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US
10703,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,SP
9,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,CA
2804,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,IND
4915,08-03-2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER
3010,05-02-2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP
4279,3/31/14,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,SP
2564,01-04-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP
1137,12/29/13,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,SP
5084,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP
7094,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER
6327,12/19/13,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US
6131,12-01-2013,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP
5798,11/23/13,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,GER
10379,11-08-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP
606,10-10-2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP
7801,09-12-2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA
2445,07-07-2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP
5346,07-03-2013,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER
550,5/23/13,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP
4478,3/24/13,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IND
2350,3/22/13,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,CA
1118,2/20/13,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,SP
1491,2/18/13,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA
4507,11/27/12,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP
7023,11/26/12,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA
6977,10/14/12,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP
4042,10/13/12,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA
7274,9/28/12,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,SP
2902,09-03-2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,AUS
3332,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER
7433,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP
9386,5/29/14,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,SP
5176,12-08-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA
10323,10/25/13,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP
4682,10/15/13,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER
3083,7/26/13,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP
8015,05-03-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
1745,05-03-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
3136,4/13/13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,SP
6991,04-10-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AUS
8132,04-05-2013,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,GER
503,03-12-2013,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AUS
8148,01-08-2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA
2736,01-02-2013,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND
8162,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
692,12/20/12,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,IND
7706,11-07-2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,CA
9298,4/28/14,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,SA
2986,03-12-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA
10812,03-01-2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA
2909,2/19/14,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,GER
6974,12/31/13,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,GER
9140,12/25/13,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,US
4554,10-01-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP
7791,9/15/13,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,SA
5455,8/22/13,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,SP
7960,8/15/13,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,SP
3426,7/15/13,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,SP
5316,07-04-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP
1404,5/15/13,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,SA
10598,4/15/13,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP
8212,3/28/13,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,SP
3233,3/23/13,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,SA
7892,01-02-2013,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US
2975,11-12-2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP
5043,11-05-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP
3104,9/17/12,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER
10854,5/23/14,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,IND
7419,4/23/14,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP
5558,3/31/14,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP
832,03-02-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP
4964,1/26/14,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA
11030,01-03-2014,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP
4587,7/18/13,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP
450,07-12-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US
11031,5/21/13,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AUS
4990,05-02-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS
221,4/27/13,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER
4351,4/27/13,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,SP
1357,04-08-2013,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER
5667,10-11-2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA
8867,8/31/12,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA
2747,8/31/12,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP
7422,8/22/12,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP
4148,8/20/12,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP
9516,8/18/12,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,SP
1291,08-04-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP
1833,4/26/14,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP
7270,1/25/14,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,SA
8182,01-05-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA
10394,12/23/13,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,CA
1142,12/22/13,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP
451,12/20/13,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IND
7128,12-07-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP
10678,11/28/13,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP
7755,11-12-2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP
4754,9/25/13,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP
20,09-01-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER
2246,09-01-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP
10307,8/31/13,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP
2147,8/16/13,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP
10590,3/30/13,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,SP
6565,3/28/13,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,US
6619,01-02-2013,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP
4817,08-04-2012,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP
4508,5/22/14,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,GER
4843,5/22/14,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,SA
9197,2/24/14,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,SP
6237,12-07-2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP
6515,12-06-2013,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA
5954,10-09-2013,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP
7938,10-03-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER
961,09-12-2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP
1764,08-09-2013,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA
1916,7/24/13,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,GER
6941,7/14/13,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,SP
5562,6/26/13,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,SP
1517,6/14/13,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,SP
7286,5/24/13,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,AUS
4687,5/23/13,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,SP
5631,05-02-2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US
1951,1/27/13,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,SP
123,01-06-2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,AUS
9451,11/25/12,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,CA
7396,11-10-2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP
3298,11-08-2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,SA
6730,11-03-2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP
9916,11-03-2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SA
2227,9/22/12,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SA
946,9/22/12,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SP
3745,09-04-2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,IND
4094,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,AUS
8588,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,GER
3916,8/15/12,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,SP
9135,08-06-2012,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,SP
1755,04-11-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA
2875,03-04-2014,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP
2008,02-10-2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,SA
10925,1/14/14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,SA
1604,11/13/13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,SP
5389,10/20/13,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,SP
2878,9/28/13,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,SP
4440,09-10-2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,SA
1324,5/30/13,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,IND
6262,04-10-2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,GER
3628,1/29/13,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,SP
3641,1/20/13,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,SP
322,01-12-2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AUS
175,01-10-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,SP
6988,01-10-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,AUS
8204,12/16/12,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,GER
7476,12-02-2012,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,SA
5221,12-01-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,GER
8970,10/23/12,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,SP
9286,10-10-2012,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,SP
5831,8/22/12,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,SP
1010,4/24/14,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,SP
11074,04-09-2014,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA
5896,3/18/14,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,SP
3515,2/17/14,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,SP
5324,1/19/14,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,US
6534,01-04-2014,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,SA
8373,12-10-2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA
3829,12-10-2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA
4501,11-10-2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,SP
4179,8/20/13,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,SP
2292,08-02-2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,SP
9239,7/26/13,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,US
8953,05-06-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP
10258,05-06-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US
3520,3/27/13,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,1,0,CA
10402,2/14/13,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,CA
11114,02-08-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,SP
9553,01-09-2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,IND
6055,11-01-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,SP
4786,10-04-2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,US
5015,9/14/12,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,SP
8560,09-10-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,CA
3469,09-06-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,SP
5885,8/22/12,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,CA
3310,8/22/12,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,SP
2134,8/17/12,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,SA
2532,03-01-2014,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,SP
2579,12/17/13,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,SP
3117,10/18/13,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,AUS
5623,9/26/13,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,SP
4789,9/17/13,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,IND
9523,8/17/13,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,SP
5268,08-11-2013,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,GER
1545,08-02-2013,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,SP
2254,07-07-2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,AUS
2661,06-04-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,SA
3130,06-04-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,SP
5847,5/29/13,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,SP
5863,5/29/13,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,SP
999,01-02-2013,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,1,0,CA
2931,9/21/12,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,SP
1890,9/19/12,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SP
5589,8/31/12,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,IND
10172,08-10-2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SP
6729,08-10-2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SA
10492,6/24/14,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,IND
2939,6/22/14,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,CA
5948,4/29/14,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,US
574,4/23/14,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,GER
3266,4/23/14,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,CA
10500,04-05-2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,AUS
7987,03-07-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,CA
1135,2/15/14,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,CA
24,2/15/14,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,SA
7244,01-01-2014,96,48,5,48,6,10,7,3,2,1,4,6,0,0,0,0,0,0,0,AUS
1966,11/22/13,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,AUS
7789,11/22/13,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,SP
3336,11/21/13,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,AUS
5644,10-12-2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,SP
1295,08-11-2013,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,CA
6663,07-08-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,SP
10262,05-10-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,IND
456,02-07-2013,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,0,SP
3270,1/17/13,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,SA
5748,12-01-2012,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,1,0,SA
8952,11-05-2012,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,SP
3921,10/28/12,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,SP
9826,09-12-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,US
5830,09-12-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,SA
8310,8/29/12,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,SP
6382,6/26/14,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,US
8439,06-06-2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,SP
7613,5/24/14,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,SP
48,4/24/14,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,SP
5046,1/23/14,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,SA
3231,11/25/13,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,US
7181,11-07-2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,SP
1663,10/25/13,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,SP
